#lines that start with # are comments 
#values are seperated by commas (,)
#objective for scene
#GTO game type objective (0-Height/distance obj, 1-Land on gameobject name, 2-Pass checkpoints, 3-Grab object and get to designated end point)
GTO,0
#OBJ,Scene title, GET Height (+or-), Land start, Land End
OBJ,I am lazy on this one,4,200,999
#CLD,Cloud Height
CLD,68
#WTH, Weather 0-99 higher number more clouds/rain
WTH,20
#WND, Wind level -4000 to 4000
WND,700
#RAD, RADIOSITy level 0 to 1
RAD,1
#RAB, Background Radiosit leve 0 to 1
RAB,1
#FPS, target fps for the scene
FPS,96
#GRX, gravity scale x
GRX,0
#GRY, gravity scale y
GRY,-9.81
# Prefab,LayerOrder,StartX,EndX,StartY,EndY
ground/gbrick,0,57.48,57.481,-1.62,-1.621,4,4,50.82
ground/gbrick,0,0.59,3.15,10.21,12.77,4,4,0
ground/gbrick,0,0.65,3.21,15.35,17.91,4,4,0
ground/gbrick,0,0.59,3.15,20.46,23.02,4,4,0
ground/gbrick,0,5.76,8.32,15.3,17.86,4,4,0
ground/gbrick,0,5.7,8.26,10.16,12.72,4,4,0
ground/gbrick,0,5.7,8.26,20.41,22.97,4,4,0
ground/gbrick,0,10.72,13.28,10.34,12.9,4,4,0
ground/gbrick,0,10.78,13.34,15.48,18.04,4,4,0
ground/gbrick,0,10.72,13.28,20.59,23.15,4,4,0
ground/gbrick,0,15.92,18.48,10.2,12.76,4,4,0
ground/gbrick,0,15.92,18.48,20.45,23.01,4,4,0
ground/gbrick,0,15.98,18.54,15.34,17.9,4,4,0
ground/gbrick,0,21.03,23.59,20.36,22.92,4,4,0
ground/gbrick,0,21.09,23.65,15.25,17.81,4,4,0
ground/gbrick,0,21.03,23.59,10.11,12.67,4,4,0
ground/gbrick,0,26.15,28.71,15.11,17.67,4,4,0
ground/gbrick,0,26.09,28.65,20.22,22.78,4,4,0
ground/gbrick,0,26.09,28.65,9.97,12.53,4,4,0
ground/gbrick,0,31.15,33.71,20.17,22.73,4,4,0
ground/gbrick,0,31.15,33.71,9.92,12.48,4,4,0
ground/gbrick,0,31.21,33.77,15.06,17.62,4,4,0
ground/gbrick,0,36.12,38.68,20.17,22.73,4,4,0
ground/gbrick,0,36.12,38.68,9.92,12.48,4,4,0
ground/gbrick,0,36.18,38.74,15.06,17.62,4,4,0
ground/gbrick,0,41.23,43.79,20.08,22.64,4,4,0
ground/gbrick,0,41.29,43.85,14.97,17.53,4,4,0
ground/gbrick,0,46.43,48.99,20.36,22.92,4,4,0
ground/gbrick,0,77.28,79.84,5.6,8.16,4,4,0
ground/gbrick,0,77.22,79.78,0.4599991,3.019999,4,4,0
ground/gbrick,0,77.22,79.78,10.71,13.27,4,4,0
ground/gbrick,0,72.31,74.87,5.510001,8.070001,4,4,0
ground/gbrick,0,72.25,74.81,0.37,2.93,4,4,0
ground/gbrick,0,72.25,74.81,10.62,13.18,4,4,0
ground/gbrick,0,82.23,84.79,-9.56,-7,4,4,0
ground/gbrick,0,82.23,84.79,0.6900015,3.250001,4,4,0
ground/gbrick,0,82.29,84.85,-4.42,-1.86,4,4,0
ground/gbrick,0,87.54,90.1,-4.469999,-1.909999,4,4,0
ground/gbrick,0,87.48,90.04,-9.61,-7.05,4,4,0
ground/gbrick,0,87.48,90.04,0.6400023,3.200002,4,4,0
ground/gbrick,0,60.81,60.811,2.22,2.221,4,4,50.82
ground/gbrick,0,64.18,64.181,6.2,6.21,4,4,50.82
ground/gbrick,0,67.41,67.411,10.14,10.141,4,4,50.82
ground/gbrick,0,63.94,63.941,-1.53,-1.531,4,4,50.82
ground/gbrick,0,67.13,67.131,2.41,2.411,4,4,50.82
ground/gbrick,0,70.27,70.271,6.25,6.251,4,4,50.82
ground/gbrick,0,68.86,68.861,-1.15,-1.151,4,4,50.82
ground/gbrick,0,69.49,72.05,11.18,13.74,4,4,0
ground/gbrick,0,145.89,148.45,5.21,7.77,4,4,0
ground/gbrick,0,150.81,153.37,5.35,7.91,4,4,0
ground/bramp2,0,123.0719,125.6319,0.2904863,2.850486,4,4,0
ground/gbrick,0,192,194.56,5.02,7.58,4,4,0
ground/gbrick,0,197.01,199.57,2.63,5.19,4,4,0
ground/gbrick,0,197.1,199.66,7.5,10.06,4,4,0
ground/gbrick,0,202.16,204.72,0.1500001,2.71,4,4,0
ground/gbrick,0,202.25,204.81,5.02,7.58,4,4,0
ground/gbrick,0,207.08,209.64,0.38,2.94,4,4,0
ground/gbrick,0,207.17,209.73,5.25,7.81,4,4,0
ground/gbrick,0,212.14,214.7,0.61,3.17,4,4,0
ground/gbrick,0,212.23,214.79,5.48,8.04,4,4,0
ground/gbrick,0,217.34,219.9,5.11,7.67,4,4,0
ground/gbrick,0,217.25,219.81,0.2400001,2.8,4,4,0
ground/gbrick,0,222.36,224.92,0.3299998,2.89,4,4,0
ground/gbrick,0,222.45,225.01,5.2,7.76,4,4,0
ground/gai/cacti_lad,0,231.34,235.2603,1.3,5.149984,6.1254,6.0156,0
ground/airport,0,0,90,0,2.56
#leftmost
ground/gbrick,0,-25,0,0,30,4,4,0
#rightmost
ground/gbrick,0,240,280,0,30
#topmost
ground/gbrick,0,-15,250,25,45
ground/gbrick,0,100,250,10,25
#BOTTOM
ground/gbrick,0,-15,250,-20,-2,4,4,0
#This section is for landing at the top part
#ground/gbrick,0,400,1090,150,155
