#lines that start with # are comments 
#values are seperated by commas (,)
#objective for scene
#GTO game type objective (0-Height/distance obj, 1-Land on gameobject name, 2-Pass checkpoints, 3-Grab object and get to designated end point)
GTO,0
#OBJ,Scene title, GET Height (+or-), Land start, Land End
OBJ,Bumps and bruises..,4,200,999
#CLD,Cloud Height
CLD,68
#WTH, Weather 0-99 higher number more clouds/rain
WTH,20
#WND, Wind level -4000 to 4000
WND,700
#RAD, RADIOSITy level 0 to 1
RAD,1
#RAB, Background Radiosit leve 0 to 1
RAB,1
#FPS, target fps for the scene
FPS,96
#GRX, gravity scale x
GRX,0
#GRY, gravity scale y
GRY,-9.81
# Prefab,LayerOrder,StartX,EndX,StartY,EndY
ground/gbrick,0,0.52,3.08,10.34,12.9,4,4,0
ground/gbrick,0,5.59,8.15,10.39,12.95,4,4,0
ground/gbrick,0,10.71,13.27,10.42,12.98,4,4,0
ground/gbrick,0,15.81,18.37,10.47,13.03,4,4,0
ground/gbrick,0,20.89,23.45,10.45,13.01,4,4,0
ground/gbrick,0,26.01,28.57,10.5,13.06,4,4,0
ground/gbrick,0,31.13,33.69,10.5,13.06,4,4,0
ground/gbrick,0,36.25,38.81,10.52,13.08,4,4,0
ground/gbrick,0,46.52,49.08,10.61,13.17,4,4,0
ground/gbrick,0,46.71,49.27,5.59,8.15,4,4,0
ground/gbrick,0,41.45,44.01,10.54,13.1,4,4,0
ground/gbrick,0,25.95,28.51,15.44,18,4,4,0
ground/gbrick,0,31.07,33.63,15.44,18,4,4,0
ground/gbrick,0,36.19,38.75,15.46,18.02,4,4,0
ground/gbrick,0,0.4599991,3.019999,15.28,17.84,4,4,0
ground/gbrick,0,5.529999,8.089998,15.33,17.89,4,4,0
ground/gbrick,0,10.65,13.21,15.36,17.92,4,4,0
ground/gbrick,0,15.75,18.31,15.41,17.97,4,4,0
ground/gbrick,0,20.83,23.39,15.39,17.95,4,4,0
ground/gbrick,0,46.46,49.02,15.55,18.11,4,4,0
ground/gbrick,0,41.39,43.95,15.48,18.04,4,4,0
ground/gbrick,0,26.02,28.58,20.5,23.06,4,4,0
ground/gbrick,0,31.14,33.7,20.5,23.06,4,4,0
ground/gbrick,0,36.26,38.82,20.52,23.08,4,4,0
ground/gbrick,0,0.5299988,3.089999,20.34,22.9,4,4,0
ground/gbrick,0,5.599998,8.159998,20.39,22.95,4,4,0
ground/gbrick,0,10.72,13.28,20.42,22.98,4,4,0
ground/gbrick,0,15.82,18.38,20.47,23.03,4,4,0
ground/gbrick,0,20.9,23.46,20.45,23.01,4,4,0
ground/gbrick,0,46.53,49.09,20.61,23.17,4,4,0
ground/gbrick,0,41.46,44.02,20.54,23.1,4,4,0
ground/gbrick,0,25.77,28.33,25.57,28.13,4,4,0
ground/gbrick,0,30.89,33.45,25.57,28.13,4,4,0
ground/gbrick,0,36.01,38.57,25.59,28.15,4,4,0
ground/gbrick,0,0.2800026,2.840003,25.41,27.97,4,4,0
ground/gbrick,0,5.350002,7.910002,25.46,28.02,4,4,0
ground/gbrick,0,10.47,13.03,25.49,28.05,4,4,0
ground/gbrick,0,15.57,18.13,25.54,28.1,4,4,0
ground/gbrick,0,20.65,23.21,25.52,28.08,4,4,0
ground/gbrick,0,46.28001,48.84001,25.68,28.24,4,4,0
ground/gbrick,0,41.21,43.77,25.61,28.17,4,4,0
ground/gbrick,0,67.1,69.66,11.96,14.52,4,4,0
ground/gbrick,0,66.85,69.41,17.03,19.59,4,4,0
ground/gbrick,0,52.03,54.59,10.58,13.14,4,4,0
ground/gbrick,0,46.91,49.47,10.55,13.11,4,4,0
ground/gbrick,0,57.13,59.69,10.63,13.19,4,4,0
ground/gbrick,0,62.21001,64.77001,10.61,13.17,4,4,0
ground/gbrick,0,67.33,69.89,10.66,13.22,4,4,0
ground/gbrick,0,46.85,49.41,15.49,18.05,4,4,0
ground/gbrick,0,67.27,69.82999,15.6,18.16,4,4,0
ground/gbrick,0,51.97,54.53,15.52,18.08,4,4,0
ground/gbrick,0,57.07,59.63,15.57,18.13,4,4,0
ground/gbrick,0,62.15,64.71,15.55,18.11,4,4,0
ground/gbrick,0,46.92,49.48,20.55,23.11,4,4,0
ground/gbrick,0,67.34,69.89999,20.66,23.22,4,4,0
ground/gbrick,0,52.04,54.6,20.58,23.14,4,4,0
ground/gbrick,0,57.14001,59.70001,20.63,23.19,4,4,0
ground/gbrick,0,62.22,64.78,20.61,23.17,4,4,0
ground/gbrick,0,46.67001,49.23001,25.62,28.18,4,4,0
ground/gbrick,0,67.09,69.64999,25.73,28.29,4,4,0
ground/gbrick,0,51.79,54.35,25.65,28.21,4,4,0
ground/gbrick,0,56.89001,59.45001,25.7,28.26,4,4,0
ground/gbrick,0,61.97,64.53,25.68,28.24,4,4,0
ground/gbrick,0,14.93,17.49,-4.59,-2.03,4,4,0
ground/gbrick,0,72.57,75.13,1.95,4.51,4,4,0
ground/bramp2,0,122.9374,125.4974,0.3980851,2.958085,4,4,0
ground/bramp2,0,133.46,136.02,0.11,2.67,4,4,0
ground/gbrick,0,176.7354,179.2954,5.026511,7.586511,4,4,0
ground/gbrick,0,210.22,212.78,-2.32,0.24,4,4,0
ground/bramp2,0,205.1875,207.7475,0.2606678,2.820668,4,4,0
ground/bramp2,0,164.23,166.79,0,2.56,4,4,0
ground/gbrick,0,27.859,29.53408,5.7451,7.414227,1.9808,1.7152,316.42
ground/bramp2,0,53.33,55.89,1.42,3.98,4,4,0
ground/bramp2,0,56.48,59.04,2.35,4.91,4,4,0
ground/bramp2,0,58.67,61.23,3.01,5.57,4,4,0
ground/bramp2,0,62.45,65.01,4.14,6.7,4,4,0
ground/bramp2,0,63.98,66.54,4.59,7.15,4,4,0
ground/bramp2,0,67.5071,70.0671,5.52596,8.08596,4,4,0
ground/gbrick,0,58.43764,60.99764,-2.615677,-0.05567718,4,4,0
ground/gbrick,0,61.56065,64.12065,-2.018323,0.541677,4,4,0
ground/gbrick,0,63.78361,66.34361,-0.8655381,1.694462,4,4,0
ground/gbrick,0,67.53541,70.09541,-0.477782,2.082218,4,4,0
ground/gbrick,0,69.07596,71.63596,0.4758883,3.035888,4,4,0
ground/gbrick,0,79.57,82.13,2.96,5.52,4,4,0
ground/airport,0,0,90,0,2.56
#leftmost
ground/gbrick,0,-25,0,0,30,4,4,0
#rightmost
ground/gbrick,0,240,280,0,30
#topmost
ground/gbrick,0,-15,250,25,45
ground/gbrick,0,100,250,10,25
#BOTTOM
ground/gbrick,0,-15,250,-20,-2,4,4,0
#This section is for landing at the top part
#ground/gbrick,0,400,1090,150,155
